CMDLINE C:\Users\Adriaan\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe word_filter.py
MEM 280.523438 1688408304.1966
MEM 280.523438 1688408304.2973
MEM 280.523438 1688408304.3979
MEM 280.523438 1688408304.4985
MEM 280.523438 1688408304.5990
MEM 280.523438 1688408304.6994
MEM 280.523438 1688408304.7999
MEM 280.523438 1688408304.9005
MEM 280.523438 1688408305.0011
MEM 280.523438 1688408305.1018
MEM 280.523438 1688408305.2023
MEM 280.523438 1688408305.3029
MEM 280.523438 1688408305.4035
MEM 280.523438 1688408305.5041
MEM 280.523438 1688408305.6047
MEM 280.523438 1688408305.7052
MEM 280.523438 1688408305.8058
MEM 280.523438 1688408305.9063
MEM 280.523438 1688408306.0068
MEM 280.523438 1688408306.1074
MEM 280.523438 1688408306.2081
MEM 280.523438 1688408306.3086
MEM 280.523438 1688408306.4092
MEM 280.523438 1688408306.5098
MEM 280.523438 1688408306.6103
MEM 280.523438 1688408306.7109
MEM 280.523438 1688408306.8115
MEM 280.523438 1688408306.9121
MEM 280.523438 1688408307.0359
MEM 280.523438 1688408307.1364
MEM 280.523438 1688408307.2370
MEM 280.523438 1688408307.3376
MEM 280.523438 1688408307.4382
MEM 280.523438 1688408307.5389
MEM 280.523438 1688408307.6395
MEM 280.523438 1688408307.7401
MEM 280.523438 1688408307.8407
MEM 280.523438 1688408307.9413
MEM 280.523438 1688408308.0418
MEM 280.523438 1688408308.1424
MEM 280.523438 1688408308.2650
MEM 280.523438 1688408308.3660
MEM 280.523438 1688408308.4665
MEM 280.523438 1688408308.5671
MEM 280.523438 1688408308.6679
MEM 280.523438 1688408308.7685
MEM 280.523438 1688408308.8691
MEM 280.523438 1688408308.9696
MEM 280.523438 1688408309.0702
MEM 280.527344 1688408309.1706
MEM 280.570312 1688408309.2712
MEM 280.574219 1688408309.3719
MEM 280.558594 1688408309.4724
MEM 280.558594 1688408309.5728
MEM 280.558594 1688408309.6736
MEM 280.558594 1688408309.7741
MEM 280.558594 1688408309.8749
MEM 280.558594 1688408309.9756
MEM 280.558594 1688408310.0762
MEM 280.558594 1688408310.1769
MEM 280.558594 1688408310.2775
MEM 280.558594 1688408310.3780
MEM 280.558594 1688408310.4786
MEM 280.558594 1688408310.5792
MEM 280.558594 1688408310.6798
MEM 280.558594 1688408310.7804
MEM 280.558594 1688408310.8809
MEM 280.558594 1688408310.9814
MEM 280.558594 1688408311.0820
MEM 280.558594 1688408311.1906
MEM 280.558594 1688408311.2997
MEM 280.558594 1688408311.4008
MEM 280.558594 1688408311.5014
MEM 280.558594 1688408311.6020
MEM 280.558594 1688408311.7026
MEM 280.558594 1688408311.8031
MEM 280.558594 1688408311.9037
MEM 280.558594 1688408312.0043
MEM 280.558594 1688408312.1049
MEM 280.558594 1688408312.2055
MEM 280.558594 1688408312.3060
MEM 280.558594 1688408312.4066
MEM 280.558594 1688408312.5072
MEM 280.558594 1688408312.6078
MEM 280.558594 1688408312.7084
MEM 280.558594 1688408312.8090
MEM 280.558594 1688408312.9096
MEM 280.558594 1688408313.0101
MEM 280.558594 1688408313.1105
MEM 280.558594 1688408313.2110
MEM 280.558594 1688408313.3116
MEM 280.558594 1688408313.4122
MEM 280.558594 1688408313.5126
MEM 280.558594 1688408313.6132
MEM 280.558594 1688408313.7138
MEM 280.558594 1688408313.8144
MEM 280.558594 1688408313.9150
MEM 280.558594 1688408314.0155
MEM 280.558594 1688408314.1161
MEM 280.558594 1688408314.2167
MEM 280.558594 1688408314.3173
MEM 280.558594 1688408314.4179
MEM 280.558594 1688408314.5185
MEM 280.558594 1688408314.6191
MEM 280.558594 1688408314.7197
MEM 280.558594 1688408314.8204
MEM 280.558594 1688408314.9207
MEM 280.558594 1688408315.0214
MEM 280.558594 1688408315.1220
MEM 280.558594 1688408315.2227
MEM 280.558594 1688408315.3235
MEM 280.558594 1688408315.4246
MEM 280.558594 1688408315.5250
MEM 280.558594 1688408315.6256
MEM 280.558594 1688408315.7261
MEM 280.558594 1688408315.8267
MEM 280.558594 1688408315.9273
MEM 280.558594 1688408316.0279
MEM 280.558594 1688408316.1300
MEM 280.558594 1688408316.2305
MEM 280.558594 1688408316.3311
MEM 280.558594 1688408316.4317
MEM 280.558594 1688408316.5325
MEM 280.558594 1688408316.6328
MEM 280.558594 1688408316.7334
MEM 280.558594 1688408316.8341
MEM 280.558594 1688408316.9347
MEM 280.562500 1688408317.0353
MEM 280.562500 1688408317.1360
MEM 280.562500 1688408317.2366
MEM 280.562500 1688408317.3372
MEM 280.562500 1688408317.4379
MEM 280.562500 1688408317.5385
MEM 280.562500 1688408317.6391
MEM 280.562500 1688408317.7397
MEM 280.562500 1688408317.8403
MEM 280.562500 1688408317.9410
MEM 280.562500 1688408318.0416
MEM 280.562500 1688408318.1422
MEM 280.562500 1688408318.2428
MEM 280.562500 1688408318.3433
MEM 280.562500 1688408318.4439
MEM 280.562500 1688408318.5450
MEM 280.562500 1688408318.6465
MEM 280.562500 1688408318.7470
MEM 280.562500 1688408318.8476
MEM 280.562500 1688408318.9482
MEM 280.562500 1688408319.0487
MEM 280.562500 1688408319.1493
MEM 280.562500 1688408319.2500
MEM 280.562500 1688408319.3502
MEM 280.562500 1688408319.4509
MEM 280.562500 1688408319.5516
MEM 280.562500 1688408319.6522
MEM 280.562500 1688408319.7529
MEM 280.562500 1688408319.8535
MEM 280.562500 1688408319.9541
MEM 280.562500 1688408320.0547
MEM 280.562500 1688408320.1554
MEM 280.562500 1688408320.2561
MEM 280.562500 1688408320.3567
MEM 280.562500 1688408320.4574
MEM 280.562500 1688408320.5579
MEM 280.562500 1688408320.6586
MEM 280.562500 1688408320.7591
MEM 280.562500 1688408320.8597
MEM 280.562500 1688408320.9603
MEM 280.562500 1688408321.0609
MEM 280.562500 1688408321.1615
MEM 280.562500 1688408321.2620
MEM 280.562500 1688408321.3626
MEM 280.562500 1688408321.4632
MEM 280.562500 1688408321.5640
MEM 280.562500 1688408321.6647
MEM 280.562500 1688408321.7653
MEM 280.562500 1688408321.8659
MEM 280.562500 1688408321.9666
MEM 280.562500 1688408322.0673
MEM 280.562500 1688408322.1679
MEM 280.562500 1688408322.2685
MEM 280.562500 1688408322.3692
MEM 280.562500 1688408322.4698
MEM 280.562500 1688408322.5705
MEM 280.566406 1688408322.6711
MEM 280.566406 1688408322.7717
MEM 280.566406 1688408322.8723
MEM 280.566406 1688408322.9729
MEM 280.566406 1688408323.0735
MEM 280.566406 1688408323.1741
MEM 280.566406 1688408323.2748
MEM 280.566406 1688408323.3753
MEM 280.566406 1688408323.4759
MEM 280.566406 1688408323.5765
MEM 280.566406 1688408323.6768
MEM 280.566406 1688408323.7774
MEM 280.566406 1688408323.8779
MEM 280.566406 1688408323.9785
MEM 280.566406 1688408324.0796
MEM 280.566406 1688408324.1802
MEM 280.566406 1688408324.2808
MEM 280.566406 1688408324.3813
MEM 280.566406 1688408324.4819
MEM 280.566406 1688408324.5878
MEM 280.566406 1688408324.6891
MEM 280.566406 1688408324.7900
MEM 280.566406 1688408324.8904
MEM 280.566406 1688408324.9911
MEM 280.566406 1688408325.0918
MEM 280.566406 1688408325.1929
MEM 280.566406 1688408325.2934
MEM 280.566406 1688408325.3940
MEM 280.566406 1688408325.4945
MEM 280.566406 1688408325.5951
MEM 280.566406 1688408325.6958
MEM 280.566406 1688408325.7965
MEM 280.566406 1688408325.8971
MEM 280.566406 1688408325.9976
MEM 280.566406 1688408326.0981
MEM 280.566406 1688408326.1988
MEM 280.566406 1688408326.2994
MEM 280.566406 1688408326.4000
MEM 280.566406 1688408326.5006
MEM 280.566406 1688408326.6012
MEM 280.566406 1688408326.7019
MEM 280.566406 1688408326.8024
MEM 280.566406 1688408326.9030
MEM 280.566406 1688408327.0038
MEM 280.566406 1688408327.1045
MEM 280.566406 1688408327.2051
MEM 280.566406 1688408327.3057
MEM 280.566406 1688408327.4063
MEM 280.566406 1688408327.5068
MEM 280.566406 1688408327.6075
MEM 280.566406 1688408327.7081
MEM 280.566406 1688408327.8086
MEM 280.566406 1688408327.9093
MEM 280.566406 1688408328.0099
MEM 280.566406 1688408328.1106
MEM 280.566406 1688408328.2112
MEM 280.566406 1688408328.3118
MEM 280.566406 1688408328.4123
MEM 280.566406 1688408328.5129
MEM 280.566406 1688408328.6135
MEM 280.566406 1688408328.7139
MEM 280.566406 1688408328.8146
MEM 280.566406 1688408328.9152
MEM 280.566406 1688408329.0158
MEM 280.566406 1688408329.1163
MEM 280.566406 1688408329.2169
MEM 280.566406 1688408329.3175
MEM 280.566406 1688408329.4181
MEM 280.566406 1688408329.5187
MEM 280.566406 1688408329.6193
MEM 280.566406 1688408329.7196
MEM 280.566406 1688408329.8202
MEM 280.566406 1688408329.9208
MEM 280.566406 1688408330.0214
MEM 280.570312 1688408330.1220
MEM 280.570312 1688408330.2225
MEM 280.570312 1688408330.3231
MEM 280.570312 1688408330.4237
MEM 280.570312 1688408330.5242
MEM 280.570312 1688408330.6248
MEM 280.570312 1688408330.7253
MEM 280.570312 1688408330.8259
MEM 280.570312 1688408330.9265
MEM 280.570312 1688408331.0271
MEM 280.570312 1688408331.1278
MEM 280.570312 1688408331.2284
MEM 280.570312 1688408331.3290
MEM 280.570312 1688408331.4296
MEM 280.570312 1688408331.5301
MEM 280.570312 1688408331.6308
MEM 280.570312 1688408331.7313
MEM 280.570312 1688408331.8319
MEM 280.570312 1688408331.9325
MEM 280.570312 1688408332.0333
MEM 280.570312 1688408332.1338
MEM 280.570312 1688408332.2344
MEM 280.570312 1688408332.3350
MEM 280.570312 1688408332.4356
MEM 280.570312 1688408332.5363
MEM 280.570312 1688408332.6366
MEM 280.570312 1688408332.7373
MEM 280.570312 1688408332.8379
MEM 280.570312 1688408332.9384
MEM 280.570312 1688408333.0390
MEM 280.570312 1688408333.1396
MEM 280.570312 1688408333.2402
MEM 280.570312 1688408333.3408
MEM 280.570312 1688408333.4414
MEM 280.570312 1688408333.5419
MEM 280.570312 1688408333.6425
MEM 280.570312 1688408333.7431
MEM 280.570312 1688408333.8437
MEM 280.570312 1688408333.9443
MEM 280.570312 1688408334.0448
MEM 280.570312 1688408334.1454
MEM 280.570312 1688408334.2460
MEM 280.570312 1688408334.3463
MEM 280.570312 1688408334.4469
MEM 280.570312 1688408334.5482
MEM 280.570312 1688408334.6487
MEM 280.570312 1688408334.7494
MEM 280.570312 1688408334.8499
MEM 280.570312 1688408334.9505
MEM 280.570312 1688408335.0510
MEM 280.570312 1688408335.1516
MEM 280.570312 1688408335.2523
MEM 280.570312 1688408335.3529
MEM 280.570312 1688408335.4536
MEM 280.570312 1688408335.5542
MEM 280.570312 1688408335.6548
MEM 280.570312 1688408335.7554
MEM 280.570312 1688408335.8560
MEM 280.570312 1688408335.9566
MEM 280.570312 1688408336.0573
MEM 280.570312 1688408336.1576
MEM 280.570312 1688408336.2583
MEM 280.574219 1688408336.3589
MEM 280.574219 1688408336.4595
MEM 280.574219 1688408336.5607
MEM 280.574219 1688408336.6609
MEM 280.574219 1688408336.7615
MEM 280.574219 1688408336.8621
MEM 280.574219 1688408336.9632
MEM 280.574219 1688408337.0637
MEM 280.574219 1688408337.1643
MEM 280.574219 1688408337.2649
MEM 280.574219 1688408337.3655
MEM 280.574219 1688408337.4661
MEM 280.574219 1688408337.5668
MEM 280.574219 1688408337.6673
MEM 280.574219 1688408337.7679
MEM 280.574219 1688408337.8685
MEM 280.574219 1688408337.9691
MEM 280.574219 1688408338.0697
MEM 280.574219 1688408338.1703
MEM 280.574219 1688408338.2709
MEM 280.574219 1688408338.3717
MEM 280.574219 1688408338.4723
MEM 280.574219 1688408338.5728
MEM 280.574219 1688408338.6734
MEM 280.574219 1688408338.7740
MEM 280.574219 1688408338.8746
MEM 280.574219 1688408338.9752
MEM 280.574219 1688408339.0758
MEM 280.574219 1688408339.1764
MEM 280.574219 1688408339.2767
MEM 280.574219 1688408339.3772
MEM 280.574219 1688408339.4778
MEM 280.574219 1688408339.5784
MEM 280.574219 1688408339.6791
MEM 280.574219 1688408339.7797
MEM 280.574219 1688408339.8803
MEM 280.574219 1688408339.9809
MEM 280.574219 1688408340.0815
MEM 280.574219 1688408340.1820
MEM 280.574219 1688408340.2826
MEM 280.574219 1688408340.3830
MEM 280.574219 1688408340.4837
MEM 280.574219 1688408340.5842
MEM 280.574219 1688408340.6848
MEM 280.574219 1688408340.7854
MEM 280.574219 1688408340.8859
MEM 280.574219 1688408340.9865
MEM 280.574219 1688408341.0871
MEM 280.574219 1688408341.1877
MEM 280.574219 1688408341.2883
MEM 280.574219 1688408341.3888
MEM 280.574219 1688408341.4894
MEM 280.574219 1688408341.5900
MEM 280.574219 1688408341.6906
MEM 280.574219 1688408341.7912
MEM 280.574219 1688408341.8918
MEM 280.574219 1688408341.9923
MEM 280.574219 1688408342.0929
MEM 280.574219 1688408342.1935
MEM 280.578125 1688408342.2941
MEM 280.578125 1688408342.3946
MEM 280.578125 1688408342.4952
MEM 280.578125 1688408342.5959
MEM 280.578125 1688408342.6965
MEM 280.578125 1688408342.7971
MEM 280.578125 1688408342.8977
MEM 280.578125 1688408342.9985
MEM 280.578125 1688408343.0996
MEM 280.578125 1688408343.2002
MEM 280.578125 1688408343.3008
MEM 280.578125 1688408343.4014
MEM 280.578125 1688408343.5020
MEM 280.578125 1688408343.6026
MEM 280.578125 1688408343.7032
MEM 280.578125 1688408343.8038
MEM 280.578125 1688408343.9044
MEM 280.578125 1688408344.0051
MEM 280.578125 1688408344.1058
MEM 280.578125 1688408344.2060
MEM 280.578125 1688408344.3067
MEM 280.578125 1688408344.4074
MEM 280.578125 1688408344.5078
MEM 280.578125 1688408344.6084
MEM 280.578125 1688408344.7092
MEM 280.578125 1688408344.8098
MEM 280.578125 1688408344.9103
MEM 280.578125 1688408345.0109
MEM 280.578125 1688408345.1115
MEM 280.578125 1688408345.2121
MEM 280.578125 1688408345.3127
MEM 280.578125 1688408345.4138
MEM 280.578125 1688408345.5143
MEM 280.578125 1688408345.6151
MEM 280.578125 1688408345.7158
MEM 280.578125 1688408345.8165
MEM 280.578125 1688408345.9171
MEM 280.578125 1688408346.0176
MEM 280.578125 1688408346.1182
MEM 280.578125 1688408346.2187
MEM 280.578125 1688408346.3191
MEM 280.578125 1688408346.4197
MEM 280.578125 1688408346.5203
MEM 280.578125 1688408346.6209
MEM 280.578125 1688408346.7214
MEM 280.578125 1688408346.8220
MEM 280.578125 1688408346.9226
MEM 280.578125 1688408347.0233
MEM 280.578125 1688408347.1239
MEM 280.578125 1688408347.2245
MEM 280.578125 1688408347.3251
MEM 280.578125 1688408347.4255
MEM 280.578125 1688408347.5261
MEM 280.578125 1688408347.6267
MEM 280.578125 1688408347.7273
MEM 280.578125 1688408347.8278
MEM 280.578125 1688408347.9285
MEM 280.578125 1688408348.0291
MEM 280.578125 1688408348.1296
MEM 280.578125 1688408348.2307
MEM 280.578125 1688408348.3313
MEM 280.578125 1688408348.4316
MEM 280.578125 1688408348.5321
MEM 280.578125 1688408348.6327
MEM 280.578125 1688408348.7333
MEM 280.578125 1688408348.8337
MEM 280.582031 1688408348.9342
MEM 280.582031 1688408349.0348
MEM 280.582031 1688408349.1354
MEM 280.582031 1688408349.2360
MEM 280.582031 1688408349.3366
MEM 280.582031 1688408349.4372
MEM 280.582031 1688408349.5377
MEM 280.582031 1688408349.6384
MEM 280.582031 1688408349.7390
MEM 280.582031 1688408349.8396
MEM 280.582031 1688408349.9401
MEM 280.582031 1688408350.0407
MEM 280.582031 1688408350.1413
MEM 280.582031 1688408350.2419
MEM 280.582031 1688408350.3424
MEM 280.582031 1688408350.4430
MEM 280.582031 1688408350.5435
MEM 280.582031 1688408350.6440
MEM 280.582031 1688408350.7533
MEM 280.582031 1688408350.8546
MEM 280.582031 1688408350.9559
MEM 280.582031 1688408351.0564
MEM 280.582031 1688408351.1578
MEM 280.582031 1688408351.2582
MEM 280.582031 1688408351.3653
MEM 280.582031 1688408351.4657
MEM 280.582031 1688408351.5671
MEM 280.582031 1688408351.6676
MEM 280.582031 1688408351.7682
MEM 280.582031 1688408351.8687
MEM 280.582031 1688408351.9694
MEM 280.582031 1688408352.0699
MEM 280.582031 1688408352.1705
MEM 280.582031 1688408352.2711
MEM 280.582031 1688408352.3714
MEM 280.582031 1688408352.4720
MEM 280.582031 1688408352.5726
MEM 280.582031 1688408352.6737
MEM 280.582031 1688408352.7743
MEM 280.582031 1688408352.8758
MEM 280.582031 1688408352.9768
MEM 280.582031 1688408353.0772
MEM 280.582031 1688408353.1777
MEM 280.582031 1688408353.2783
MEM 280.582031 1688408353.3788
MEM 280.582031 1688408353.4794
MEM 280.582031 1688408353.5800
MEM 280.582031 1688408353.6811
MEM 280.582031 1688408353.7816
MEM 280.582031 1688408353.8822
MEM 280.582031 1688408353.9826
MEM 280.582031 1688408354.0831
MEM 280.582031 1688408354.1837
MEM 280.582031 1688408354.2843
MEM 280.582031 1688408354.3849
MEM 280.582031 1688408354.4855
MEM 280.582031 1688408354.5861
MEM 280.582031 1688408354.6867
MEM 280.582031 1688408354.7872
MEM 280.582031 1688408354.8877
MEM 280.582031 1688408354.9884
MEM 280.582031 1688408355.0889
MEM 280.582031 1688408355.1895
MEM 280.582031 1688408355.2901
MEM 280.582031 1688408355.3907
MEM 280.582031 1688408355.4912
MEM 280.582031 1688408355.5918
MEM 280.582031 1688408355.6924
MEM 280.582031 1688408355.7930
MEM 280.582031 1688408355.8936
MEM 280.582031 1688408355.9940
MEM 280.582031 1688408356.0946
MEM 280.582031 1688408356.1952
MEM 280.582031 1688408356.2959
MEM 280.585938 1688408356.3964
MEM 280.585938 1688408356.4969
MEM 280.585938 1688408356.5980
MEM 280.585938 1688408356.6990
MEM 280.585938 1688408356.7997
MEM 280.585938 1688408356.9003
MEM 280.585938 1688408357.0010
MEM 280.585938 1688408357.1016
MEM 280.585938 1688408357.2021
MEM 280.585938 1688408357.3027
MEM 280.585938 1688408357.4033
MEM 280.585938 1688408357.5040
MEM 280.585938 1688408357.6046
MEM 280.585938 1688408357.7052
MEM 280.585938 1688408357.8057
MEM 280.585938 1688408357.9063
MEM 280.585938 1688408358.0069
MEM 280.585938 1688408358.1076
MEM 280.585938 1688408358.2083
MEM 280.585938 1688408358.3088
MEM 280.585938 1688408358.4094
MEM 280.585938 1688408358.5100
MEM 280.585938 1688408358.6106
MEM 280.585938 1688408358.7112
MEM 280.585938 1688408358.8118
MEM 280.585938 1688408358.9125
MEM 280.585938 1688408359.0130
MEM 280.585938 1688408359.1137
MEM 280.585938 1688408359.2147
MEM 280.585938 1688408359.3155
MEM 280.585938 1688408359.4161
MEM 280.585938 1688408359.5167
MEM 280.585938 1688408359.6172
MEM 280.585938 1688408359.7178
MEM 280.585938 1688408359.8184
MEM 280.585938 1688408359.9195
MEM 280.585938 1688408360.0201
MEM 280.585938 1688408360.1207
MEM 280.585938 1688408360.2213
MEM 280.585938 1688408360.3220
MEM 280.585938 1688408360.4226
MEM 280.585938 1688408360.5232
MEM 280.585938 1688408360.6238
MEM 280.585938 1688408360.7244
MEM 280.585938 1688408360.8250
MEM 280.585938 1688408360.9256
MEM 280.585938 1688408361.0262
MEM 280.585938 1688408361.1269
MEM 280.585938 1688408361.2275
MEM 280.585938 1688408361.3280
MEM 280.585938 1688408361.4286
MEM 280.585938 1688408361.5292
MEM 280.585938 1688408361.6298
MEM 280.585938 1688408361.7300
MEM 280.585938 1688408361.8306
MEM 280.585938 1688408361.9310
MEM 280.585938 1688408362.0316
MEM 280.585938 1688408362.1323
MEM 280.585938 1688408362.2329
MEM 280.585938 1688408362.3334
MEM 280.585938 1688408362.4341
MEM 280.585938 1688408362.5346
MEM 280.585938 1688408362.6352
MEM 280.585938 1688408362.7358
MEM 280.585938 1688408362.8364
MEM 280.585938 1688408362.9369
MEM 280.585938 1688408363.0375
MEM 280.585938 1688408363.1382
MEM 280.585938 1688408363.2408
MEM 280.585938 1688408363.3414
MEM 280.585938 1688408363.4420
MEM 280.585938 1688408363.5426
MEM 280.585938 1688408363.6432
MEM 280.585938 1688408363.7438
MEM 280.585938 1688408363.8443
MEM 280.585938 1688408363.9449
MEM 280.589844 1688408364.0455
MEM 280.589844 1688408364.1461
MEM 280.589844 1688408364.2467
MEM 280.589844 1688408364.3472
MEM 280.589844 1688408364.4478
MEM 280.589844 1688408364.5483
MEM 280.589844 1688408364.6491
MEM 280.589844 1688408364.7497
MEM 280.589844 1688408364.8503
MEM 280.589844 1688408364.9509
MEM 280.589844 1688408365.0515
MEM 280.589844 1688408365.1522
MEM 280.589844 1688408365.2528
MEM 280.589844 1688408365.3534
MEM 280.589844 1688408365.4540
MEM 280.589844 1688408365.5546
MEM 280.589844 1688408365.6552
MEM 280.589844 1688408365.7557
MEM 280.589844 1688408365.8563
MEM 280.589844 1688408365.9569
MEM 280.589844 1688408366.0574
MEM 280.589844 1688408366.1580
MEM 280.589844 1688408366.2585
MEM 280.589844 1688408366.3591
MEM 280.589844 1688408366.4596
MEM 280.589844 1688408366.5602
MEM 280.589844 1688408366.6609
MEM 280.589844 1688408366.7613
MEM 280.589844 1688408366.8619
MEM 280.589844 1688408366.9685
MEM 280.589844 1688408367.0686
MEM 280.589844 1688408367.1692
MEM 280.589844 1688408367.2699
MEM 280.589844 1688408367.3705
MEM 280.589844 1688408367.4712
MEM 280.589844 1688408367.5718
MEM 280.589844 1688408367.6724
MEM 280.589844 1688408367.7730
MEM 280.589844 1688408367.8736
MEM 280.589844 1688408367.9739
